JNR	DYRNR	MATR	BAKTFUND	DYREART	PRV_DATO	CHR_NR	AKTVNR	SEKTION	EPINR	SYSBEM	ANALYSE	region
A2762417	1	772	cjej	81	14MAY1999:00:00:00	10233	5133	1fj	4			R6
A2762316	1	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	71			NA
A2762316	2	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	72			NA
A2762316	3	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	73			NA
A2762316	4	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	74			NA
A2762316	5	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	75			NA
A2762316	6	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	76			NA
A2762316	7	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	77			NA
A2762316	8	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	78			NA
A2762316	9	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	79			NA
A2762316	10	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	80			NA
A2762389	1	772	cjej	81	18MAY1999:00:00:00	10140	5133	1fj	2			R4
A2762391	1	772	cjej	81	17MAY1999:00:00:00	10097	5133	1fj	1			NA
A2762392	1	772	cjej	81	17MAY1999:00:00:00	10097	5133	1fj	2			NA
A2762394	1	772	cjej	81	14MAY1999:00:00:00	10226	5133	1fj	9			NA
A2762399	1	772	cjej	81	14MAY1999:00:00:00	10077	5133	1fj	1			R2
A2762400	1	772	cjej	81	17MAY1999:00:00:00	10077	5133	1fj	2			R2
A2762401	1	772	cjej	81	17MAY1999:00:00:00	10077	5133	1fj	5			R2
A2762403	1	772	cjej	81	17MAY1999:00:00:00	1	5133	1fj	1			NA
A2762407	1	772	cjej	81	14MAY1999:00:00:00	10441	5133	1fj	2			R3
A2762409	1	772	cjej	81	17MAY1999:00:00:00	10091	5133	1fj	2			R3
A2762410	1	772	cjej	81	11MAY1999:00:00:00	10604	5133	1fj	1			R3
A2762411	1	772	cjej	81	11MAY1999:00:00:00	10604	5133	1fj	2			R3
A2762412	1	772	cjej	81	12MAY1999:00:00:00	10604	5133	1fj	3			R3
A2762415	1	772	cjej	81	14MAY1999:00:00:00	10233	5133	1fj	2			R6
A2762315	10	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	70			NA
A2762285	1	772	cjej	84	10MAY1999:00:00:00	10027	5133	1fj	NA			R7
A2762286	1	772	cjej	81	12MAY1999:00:00:00	10178	5133	1fj	2			NA
A2762313	1	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	41			NA
A2762313	2	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	42			NA
A2762313	4	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	44			NA
A2762313	5	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	45			NA
A2762313	7	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	47			NA
A2762314	1	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	51			NA
A2762314	2	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	52			NA
A2762314	3	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	53			NA
A2762314	4	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	54			NA
A2762314	5	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	55			NA
A2762314	6	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	56			NA
A2762314	7	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	57			NA
A2762314	8	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	58			NA
A2762314	10	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	60			NA
A2762315	1	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	61			NA
A2762315	2	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	62			NA
A2762315	3	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	63			NA
A2762315	4	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	64			NA
A2762315	5	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	65			NA
A2762315	6	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	66			NA
A2762315	7	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	67			NA
A2762315	8	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	68			NA
A2762315	9	766	cjej	81	17MAY1999:00:00:00	1	5531	1fj	69			NA
A2762277	1	772	cjej	81	12MAY1999:00:00:00	10226	5133	1fj	1			NA
A2762037	1	772	cjej	81	10MAY1999:00:00:00	10178	5133	1fj	1			NA
A2762038	1	772	cjej	81	07MAY1999:00:00:00	10178	5133	1fj	2			NA
A2762043	1	772	cjej	81	10MAY1999:00:00:00	10243	5133	1fj	3			R3
A2762047	1	772	cjej	81	10MAY1999:00:00:00	10332	5133	1fj	1			R3
A2762048	1	772	cjej	81	10MAY1999:00:00:00	10332	5133	1fj	3			R3
A2762049	1	772	cjej	81	10MAY1999:00:00:00	10388	5133	1fj	1			R1
A2762052	1	772	cjej	81	07MAY1999:00:00:00	10379	5133	1fj	1			R1
A2762053	1	772	cjej	81	07MAY1999:00:00:00	10379	5133	1fj	2			R1
A2762063	1	772	cjej	81	07MAY1999:00:00:00	10311	5133	1fj	1			NA
A2762064	1	772	cjej	83	10MAY1999:00:00:00	10115	5133	1fj	NA			NA
A2762065	1	772	cjej	84	07MAY1999:00:00:00	10027	5133	1fj	NA			R7
A2762070	1	772	cjej	81	07MAY1999:00:00:00	10027	5133	1fj	5			R7
A2762071	1	772	cjej	81	10MAY1999:00:00:00	10097	5133	1fj	1			NA
A2762072	1	772	cjej	81	10MAY1999:00:00:00	10097	5133	1fj	2			NA
A2762073	1	772	cjej	81	10MAY1999:00:00:00	10077	5133	1fj	1			R2
A2762074	1	772	cjej	81	10MAY1999:00:00:00	10077	5133	1fj	2			R2
A2762075	1	772	cjej	81	10MAY1999:00:00:00	10077	5133	1fj	5			R2
A2762254	1	772	cjej	81	11MAY1999:00:00:00	10332	5133	1fj	2			R3
A2762257	1	772	cjej	81	11MAY1999:00:00:00	10131	5133	1fj	1			R3
A2762258	1	772	cjej	81	12MAY1999:00:00:00	10131	5133	1fj	2			R3
A2762259	1	772	cjej	81	12MAY1999:00:00:00	10131	5133	1fj	3			R3
A2762260	1	772	cjej	81	12MAY1999:00:00:00	10131	5133	1fj	4			R3
A2762273	1	772	cjej	81	11MAY1999:00:00:00	10543	5133	1fj	1			R7
A2762036	1	772	cjej	81	07MAY1999:00:00:00	10131	5133	1fj	4			R3
A2761919	7	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	17			NA
A2761919	8	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	18			NA
A2761919	10	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	20			NA
A2761920	1	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	21			NA
A2761920	2	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	22			NA
A2761920	3	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	23			NA
A2761920	4	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	24			NA
A2761920	5	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	25			NA
A2761920	6	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	26			NA
A2761920	7	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	27			NA
A2761920	8	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	28			NA
A2761920	9	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	29			NA
A2761920	10	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	30			NA
A2761921	1	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	31			NA
A2761921	2	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	32			NA
A2761921	3	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	33			NA
A2761921	4	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	34			NA
A2761921	5	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	35			NA
A2761921	6	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	36			NA
A2761921	7	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	37			NA
A2761921	8	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	38			NA
A2761921	9	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	39			NA
A2761921	10	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	40			NA
A2762034	1	772	cjej	81	07MAY1999:00:00:00	10131	5133	1fj	2			R3
A2761919	6	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	16			NA
A2762035	1	772	cjej	81	07MAY1999:00:00:00	10131	5133	1fj	3			R3
A2761805	1	772	cjej	81	05MAY1999:00:00:00	10191	5133	1fj	1			NA
A2761806	1	772	cjej	81	04MAY1999:00:00:00	10178	5133	1fj	2			NA
A2761807	1	772	cjej	84	05MAY1999:00:00:00	10272	5133	1fj	NA			R6
A2761813	1	772	cjej	84	05MAY1999:00:00:00	10502	5133	1fj	NA			R2
A2761814	1	772	cjej	81	04MAY1999:00:00:00	10434	5133	1fj	1			R3
A2761815	1	772	cjej	81	04MAY1999:00:00:00	10434	5133	1fj	2			R3
A2761817	1	772	cjej	81	05MAY1999:00:00:00	10553	5133	1fj	6			R1
A2761819	1	772	cjej	81	04MAY1999:00:00:00	10281	5133	1fj	3			R6
A2761820	1	772	cjej	81	04MAY1999:00:00:00	10281	5133	1fj	4			R6
A2761824	1	772	cjej	81	05MAY1999:00:00:00	10332	5133	1fj	2			R3
A2761825	1	772	cjej	81	05MAY1999:00:00:00	10332	5133	1fj	3			R3
A2761826	1	772	cjej	81	04MAY1999:00:00:00	10332	5133	1fj	1			R3
A2761829	1	772	cjej	81	05MAY1999:00:00:00	10567	5133	1fj	3			R7
A2761831	1	772	cjej	81	04MAY1999:00:00:00	10195	5133	1fj	5			NA
A2761858	1	772	cjej	81	04MAY1999:00:00:00	10196	5133	1fj	4			R3
A2761866	1	772	cjej	81	06MAY1999:00:00:00	10604	5133	1fj	1			R3
A2761874	1	772	cjej	81	06MAY1999:00:00:00	10510	5133	1fj	1			NA
A2761875	1	772	cjej	81	06MAY1999:00:00:00	10381	5133	1fj	1			R1
A2761901	1	772	cjej	81	05MAY1999:00:00:00	10584	5133	1fj	1			R7
A2761907	1	772	cjej	81	06MAY1999:00:00:00	10226	5133	1fj	9			NA
A2761910	1	772	cjej	81	06MAY1999:00:00:00	10600	5133	1fj	3			R4
A2761919	1	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	11			NA
A2761919	3	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	13			NA
A2761919	4	766	cjej	81	10MAY1999:00:00:00	1	5531	1fj	14			NA
A2761613	1	772	cjej	81	27APR1999:00:00:00	10196	5133	1fj	4			R3
A2761199	1	772	cjej	81	23APR1999:00:00:00	10242	5133	1fj	1			R7
A2761394	1	772	cjej	81	29APR1999:00:00:00	10600	5133	1fj	2			R4
A2761397	1	772	cjej	81	27APR1999:00:00:00	10104	5133	1fj	1			R8
A2761398	1	772	cjej	81	27APR1999:00:00:00	10187	5133	1fj	1			R8
A2761411	1	772	cjej	81	26APR1999:00:00:00	10162	5133	1fj	1			NA
A2761416	1	772	cjej	84	27APR1999:00:00:00	10120	5133	1fj	NA			R3
A2761417	1	772	cjej	84	28APR1999:00:00:00	10289	5133	1fj	NA			R3
A2761419	1	772	cjej	83	26APR1999:00:00:00	10038	5133	1fj	NA			R2
A2761420	1	722	cjej	83	26APR1999:00:00:00	10041	5133	1fj	NA			R2
A2761421	1	772	cjej	84	28APR1999:00:00:00	10530	5133	1fj	NA			R6
A2761556	1	772	cjej	81	03MAY1999:00:00:00	10191	5133	1fj	1			NA
A2761559	1	772	cjej	81	28APR1999:00:00:00	10467	5133	1fj	2			NA
A2761560	1	772	cjej	81	29APR1999:00:00:00	10600	5133	1fj	3			R4
A2761561	1	772	cjej	81	29APR1999:00:00:00	10572	5133	1fj	1			R3
A2761573	1	772	cjej	81	03MAY1999:00:00:00	1	5133	1fj	1			NA
A2761574	1	772	cjej	81	03MAY1999:00:00:00	1	5133	1fj	2			NA
A2761581	1	772	cjej	81	29APR1999:00:00:00	10434	5133	1fj	4			R3
A2761583	1	772	cjej	81	27APR1999:00:00:00	10434	5133	1fj	1			R3
A2761585	1	772	cjej	84	29APR1999:00:00:00	10027	5133	1fj	NA			R7
A2761588	1	772	cjej	81	29APR1999:00:00:00	10209	5133	1fj	1			R1
A2761601	1	772	cjej	81	29APR1999:00:00:00	10204	5133	1fj	1			NA
A2761602	1	772	cjej	81	29APR1999:00:00:00	10204	5133	1fj	2			NA
A2761604	1	772	cjej	81	28APR1999:00:00:00	10098	5133	1fj	1			R3
A2761611	1	772	cjej	81	27APR1999:00:00:00	10196	5133	1fj	1			R3
A2761196	1	772	cjej	81	22APR1999:00:00:00	10595	5133	1fj	5			NA
A2760942	1	772	cjej	81	21APR1999:00:00:00	10302	5133	1fj	8			R4
A2760943	1	772	cjej	81	21APR1999:00:00:00	10242	5133	1fj	1			R7
A2760964	1	772	cjej	81	21APR1999:00:00:00	10595	5133	1fj	5			NA
A2760968	1	772	cjej	81	20APR1999:00:00:00	10236	5133	1fj	1			NA
A2760969	1	772	cjej	81	22APR1999:00:00:00	10268	5133	1fj	1			R2
A2760980	1	772	cjej	81	21APR1999:00:00:00	10467	5133	1fj	1			NA
A2760982	1	772	cjej	84	22APR1999:00:00:00	10027	5133	1fj	NA			R7
A2760983	1	772	cjej	84	21APR1999:00:00:00	10126	5133	1fj	NA			R2
A2760996	1	772	cjej	81	21APR1999:00:00:00	10250	5133	1fj	9			R2
A2760997	1	772	cjej	81	21APR1999:00:00:00	10250	5133	1fj	12			R2
A2761007	1	772	cjej	81	21APR1999:00:00:00	10250	5133	1fj	7			R2
A2761065	1	772	cjej	84	21APR1999:00:00:00	10027	5133	1fj	NA			R7
A2761066	1	772	cjej	84	22APR1999:00:00:00	10020	5133	1fj	NA			R6
A2761163	1	772	cjej	81	26APR1999:00:00:00	10120	5133	1fj	1			R3
A2761164	1	772	cjej	81	26APR1999:00:00:00	10120	5133	1fj	5			R3
A2761165	1	772	cjej	81	26APR1999:00:00:00	10120	5133	1fj	9			R3
A2761166	1	772	cjej	81	26APR1999:00:00:00	10120	5133	1fj	11			R3
A2761176	1	772	cjej	81	26APR1999:00:00:00	10187	5133	1fj	2			R8
A2761178	1	772	cjej	81	23APR1999:00:00:00	10163	5133	1fj	1			NA
A2761179	1	772	cjej	81	23APR1999:00:00:00	10163	5133	1fj	2			NA
A2761182	1	772	cjej	81	26APR1999:00:00:00	10162	5133	1fj	2			NA
A2761185	1	772	cjej	81	26APR1999:00:00:00	10467	5133	1fj	2			NA
A2761195	1	772	cjej	81	23APR1999:00:00:00	10595	5133	1fj	5			NA
A2760939	1	772	cjej	81	22APR1999:00:00:00	10375	5133	1fj	2			R7
A2760580	1	772	cjej	81	13APR1999:00:00:00	10467	5133	1fj	1			NA
A2760581	1	772	cjej	84	14APR1999:00:00:00	10083	5133	1fj	NA			R2
A2760582	1	772	cjej	84	13APR1999:00:00:00	10120	5133	1fj	NA			R3
A2760583	1	772	cjej	83	12APR1999:00:00:00	10065	5133	1fj	NA			R8
A2760584	1	772	cjej	83	12APR1999:00:00:00	10355	5133	1fj	NA			R1
A2760587	1	772	cjej	81	15APR1999:00:00:00	10220	5133	1fj	1			R3
A2760592	1	772	cjej	81	13APR1999:00:00:00	10253	5133	1fj	1			R2
A2760699	1	772	cjej	81	19APR1999:00:00:00	10467	5133	1fj	1			NA
A2760700	1	772	cjej	81	16APR1999:00:00:00	10467	5133	1fj	2			NA
A2760701	1	772	cjej	81	16APR1999:00:00:00	10152	5133	1fj	3			R2
A2760702	1	72	cjej	81	19APR1999:00:00:00	10117	5133	1fj	3			R6
A2760709	1	772	cjej	83	19APR1999:00:00:00	10024	5133	1fj	NA			R1
A2760715	1	772	cjej	81	16APR1999:00:00:00	10236	5133	1fj	2			NA
A2760725	1	772	cjej	81	16APR1999:00:00:00	10252	5133	1fj	4			R3
A2760726	1	772	cjej	81	16APR1999:00:00:00	10252	5133	1fj	5			R3
A2760734	1	772	cjej	81	19APR1999:00:00:00	10252	5133	1fj	1			R3
A2760786	1	772	cjej	81	15APR1999:00:00:00	10116	5133	1fj	2			NA
A2760839	8	780	cjej	81	22APR1999:00:00:00	10600	5133	1fj	3			R4
A2760839	9	780	cjej	81	22APR1999:00:00:00	10600	5133	1fj	3			R4
A2760839	10	780	cjej	81	22APR1999:00:00:00	10600	5133	1fj	3			R4
A2760839	11	780	cjej	81	22APR1999:00:00:00	10600	5133	1fj	3			R4
A2760839	12	780	cjej	81	22APR1999:00:00:00	10600	5133	1fj	3			R4
A2760927	4	780	cjej	81	23APR1999:00:00:00	10467	5133	1fj	2			NA
A2760933	1	772	cjej	81	20APR1999:00:00:00	10560	5133	1fj	1			R8
A2760579	1	772	cjej	81	14APR1999:00:00:00	10491	5133	1fj	1			NA
A2760299	1	772	cjej	84	08APR1999:00:00:00	10292	5133	1fj	NA			R2
A2760301	1	772	cjej	84	12APR1999:00:00:00	10027	5133	1fj	NA			R7
A2760327	11	780	cjej	81	15APR1999:00:00:00	10600	5133	1fj	3			R4
A2760327	12	780	cjej	81	15APR1999:00:00:00	10600	5133	1fj	3			R4
A2760468	4	772	cjej	81	14APR1999:00:00:00	10467	5133	1fj	2			NA
A2760468	5	772	cjej	81	14APR1999:00:00:00	10467	5133	1fj	2			NA
A2760468	6	772	cjej	81	14APR1999:00:00:00	10467	5133	1fj	2			NA
A2760511	1	772	cjej	81	13APR1999:00:00:00	10238	5133	1fj	1			NA
A2760512	1	772	cjej	81	13APR1999:00:00:00	10238	5133	1fj	2			NA
A2760520	1	772	cjej	81	15APR1999:00:00:00	10116	5133	1fj	2			NA
A2760528	1	772	cjej	81	15APR1999:00:00:00	10246	5133	1fj	1			R3
A2760529	1	772	cjej	81	15APR1999:00:00:00	10246	5133	1fj	2			R3
A2760530	1	772	cjej	81	15APR1999:00:00:00	10246	5133	1fj	3			R3
A2760531	1	772	cjej	81	15APR1999:00:00:00	10246	5133	1fj	4			R3
A2760532	1	772	cjej	81	14APR1999:00:00:00	10246	5133	1fj	3			R3
A2760533	1	772	cjej	81	13APR1999:00:00:00	10244	5133	1fj	4			R4
A2760534	1	772	cjej	81	14APR1999:00:00:00	10244	5133	1fj	5			R4
A2760535	1	772	cjej	81	14APR1999:00:00:00	10244	5133	1fj	6			R4
A2760547	1	772	cjej	81	13APR1999:00:00:00	10146	5133	1fj	2			R3
A2760557	1	772	cjej	81	13APR1999:00:00:00	10208	5133	1fj	4			NA
A2760568	1	772	cjej	81	13APR1999:00:00:00	10193	5133	1fj	8			R7
A2760570	1	772	cjej	84	15APR1999:00:00:00	10122	5133	1fj	NA			R6
A2760571	1	772	cjej	84	15APR1999:00:00:00	10020	5133	1fj	NA			R6
A2760578	1	772	cjej	81	14APR1999:00:00:00	10208	5133	1fj	3			NA
A2760288	1	772	cjej	81	12APR1999:00:00:00	10346	5133	1fj	3			R2
A2760078	1	772	cjej	81	06APR1999:00:00:00	10444	5133	1fj	2			R3
A2760095	1	772	cjej	81	06APR1999:00:00:00	10126	5133	1fj	1			R2
A2760097	1	772	cjej	81	07APR1999:00:00:00	10193	5133	1fj	8			R7
A2760099	1	772	cjej	81	31MAR1999:00:00:00	10241	5133	1fj	4			NA
A2760100	1	772	cjej	81	30MAR1999:00:00:00	10241	5133	1fj	1			NA
A2760101	1	772	cjej	81	30MAR1999:00:00:00	10241	5133	1fj	2			NA
A2760102	1	772	cjej	81	30MAR1999:00:00:00	10241	5133	1fj	3			NA
A2760104	1	772	cjej	84	07APR1999:00:00:00	10027	5133	1fj	NA			R7
A2760106	1	772	cjej	81	07APR1999:00:00:00	10209	5133	1fj	4			R1
A2760249	1	772	cjej	81	09APR1999:00:00:00	10244	5133	1fj	3			R4
A2760250	1	772	cjej	81	09APR1999:00:00:00	10244	5133	1fj	4			R4
A2760251	1	772	cjej	81	09APR1999:00:00:00	10244	5133	1fj	5			R4
A2760252	1	772	cjej	81	09APR1999:00:00:00	10244	5133	1fj	6			R4
A2760259	1	772	cjej	81	12APR1999:00:00:00	10246	5133	1fj	1			R3
