Materialeart,Chrnr,Epinr,Provedato,Modtag.Dato,Jnr,Provenr,Tolkning,region
Kloaksvaber,10383,2,09/21/06,09/26/06,C4291,1,POSITIV,R1
Kloaksvaber,10526,2,09/21/06,09/22/06,C4263,2,NEGATIV,R3
Kloaksvaber,10526,1,09/21/06,09/22/06,C4263,1,NEGATIV,R3
Kloaksvaber,10529,4,09/21/06,09/22/06,C4260,1,NEGATIV,R7
Kloaksvaber,10549,1,09/21/06,09/27/06,C4322,1,POSITIV,R1
Kloaksvaber,10410,1,09/21/06,09/22/06,C4250,1,POSITIV,R1
Kloaksvaber,10510,2,09/21/06,09/22/06,C4252,1,NEGATIV,NA
Kloaksvaber,10383,3,09/21/06,09/26/06,C4291,2,POSITIV,R1
Kloaksvaber,10450,1,09/21/06,09/27/06,C4321,1,POSITIV,R5
Kloaksvaber,10129,2,09/21/06,09/22/06,C4256,1,NEGATIV,R7
Kloaksvaber,10612,4,09/21/06,09/22/06,C4246,1,POSITIV,R5
Kloaksvaber,10146,1,09/21/06,09/22/06,C4249,1,POSITIV,R3
Kloaksvaber,10510,1,09/21/06,09/22/06,C4251,1,NEGATIV,NA
Kloaksvaber,10549,1,09/21/06,09/22/06,C4247,1,POSITIV,R1
Kloaksvaber,10183,1,09/22/06,09/27/06,C4313,1,NEGATIV,R2
Kloaksvaber,10584,2,09/22/06,09/26/06,C4275,2,NEGATIV,R7
Kloaksvaber,10358,1,09/22/06,09/26/06,C4271,1,NEGATIV,NA
Kloaksvaber,10183,2,09/22/06,09/27/06,C4314,1,NEGATIV,R2
Kloaksvaber,10590,3,09/22/06,09/27/06,C4315,1,NEGATIV,R6
Kloaksvaber,10590,1,09/22/06,09/27/06,C4311,1,NEGATIV,R6
Kloaksvaber,10129,1,09/22/06,09/26/06,C4281,1,NEGATIV,R7
Kloaksvaber,10129,3,09/22/06,09/26/06,C4281,2,NEGATIV,R7
Kloaksvaber,10590,2,09/22/06,09/27/06,C4312,1,NEGATIV,R6
Kloaksvaber,10207,1,09/22/06,09/26/06,C4280,1,NEGATIV,R5
Kloaksvaber,10510,3,09/22/06,09/27/06,C4310,1,POSITIV,NA
Kloaksvaber,10510,4,09/22/06,09/27/06,C4309,1,NEGATIV,NA
Kloaksvaber,10127,1,09/22/06,09/26/06,C4274,1,POSITIV,R4
Kloaksvaber,10584,1,09/22/06,09/26/06,C4275,1,NEGATIV,R7
Kloaksvaber,10236,3,09/25/06,09/26/06,C4282,2,POSITIV,NA
Kloaksvaber,10236,4,09/25/06,09/26/06,C4282,3,POSITIV,NA
Kloaksvaber,10144,1,09/25/06,09/27/06,C4316,1,NEGATIV,R2
Kloaksvaber,10242,2,09/25/06,09/27/06,C4317,1,POSITIV,R7
Kloaksvaber,10327,1,09/25/06,09/26/06,C4276,1,NEGATIV,R8
Kloaksvaber,10646,1,09/25/06,09/26/06,C4278,1,POSITIV,R8
Kloaksvaber,10327,2,09/25/06,09/26/06,C4276,2,NEGATIV,R8
Kloaksvaber,10100,2,09/25/06,10/03/06,C4376,2,NEGATIV,R1
Kloaksvaber,10646,1,09/25/06,09/26/06,C4273,1,POSITIV,R8
Kloaksvaber,10516,2,09/25/06,09/27/06,C4319,1,POSITIV,R1
Kloaksvaber,10242,1,09/25/06,09/27/06,C4320,1,POSITIV,R7
Kloaksvaber,10358,1,09/25/06,09/26/06,C4272,1,NEGATIV,NA
Kloaksvaber,10100,1,09/25/06,09/26/06,C4279,1,NEGATIV,R1
Kloaksvaber,10100,1,09/25/06,10/03/06,C4376,1,NEGATIV,R1
Kloaksvaber,10174,4,09/25/06,09/27/06,C4306,1,NEGATIV,R5
Kloaksvaber,10236,2,09/25/06,09/26/06,C4282,1,POSITIV,NA
Kloaksvaber,10174,4,09/25/06,09/27/06,C4308,1,NEGATIV,R5
Kloaksvaber,10100,2,09/26/06,09/29/06,C4351,1,NEGATIV,R1
Kloaksvaber,10165,3,09/26/06,10/03/06,C4377,3,NEGATIV,R5
Kloaksvaber,10174,3,09/26/06,09/28/06,C4330,1,NEGATIV,R5
Kloaksvaber,10045,1,09/26/06,09/27/06,C4303,1,NEGATIV,R5
Kloaksvaber,10250,1,09/26/06,09/29/06,C4347,1,POSITIV,R2
Kloaksvaber,10630,1,09/26/06,09/27/06,C4324,1,NEGATIV,R6
Kloaksvaber,10630,3,09/26/06,09/27/06,C4324,3,POSITIV,R6
Kloaksvaber,10660,1,09/26/06,09/27/06,C4323,1,NEGATIV,R4
Kloaksvaber,10165,1,09/26/06,10/03/06,C4377,1,NEGATIV,R5
Kloaksvaber,10191,1,09/26/06,09/29/06,C4359,1,NEGATIV,NA
Kloaksvaber,10358,1,09/26/06,09/29/06,C4358,1,NEGATIV,NA
Kloaksvaber,10630,2,09/26/06,09/27/06,C4324,2,NEGATIV,R6
Kloaksvaber,10660,2,09/26/06,09/27/06,C4323,2,NEGATIV,R4
Kloaksvaber,10251,3,09/26/06,09/27/06,C4302,1,POSITIV,R2
Kloaksvaber,10652,2,09/26/06,09/27/06,C4304,1,POSITIV,R5
Kloaksvaber,10165,2,09/26/06,10/03/06,C4377,2,POSITIV,R5
Kloaksvaber,10516,1,09/26/06,09/27/06,C4301,1,NEGATIV,R1
Kloaksvaber,10251,2,09/26/06,09/27/06,C4305,1,POSITIV,R2
Kloaksvaber,10076,3,09/26/06,09/29/06,C4344,1,NEGATIV,R5
Kloaksvaber,10076,2,09/26/06,09/29/06,C4353,2,NEGATIV,R5
Kloaksvaber,10076,2,09/26/06,09/29/06,C4353,1,POSITIV,R5
Kloaksvaber,10236,1,09/26/06,09/29/06,C4348,1,POSITIV,NA
Kloaksvaber,10174,3,09/27/06,09/29/06,C4342,1,NEGATIV,R5
Kloaksvaber,10585,1,09/27/06,09/29/06,C4345,1,POSITIV,R6
Kloaksvaber,10600,2,09/27/06,09/28/06,C4334,1,POSITIV,R4
Kloaksvaber,10666,2,09/27/06,09/29/06,C4350,1,NEGATIV,R7
Kloaksvaber,10121,3,09/27/06,09/28/06,C4326,1,NEGATIV,R8
Kloaksvaber,10666,1,09/27/06,09/28/06,C4331,1,NEGATIV,R7
Kloaksvaber,10121,7,09/27/06,09/28/06,C4327,1,NEGATIV,R8
Kloaksvaber,10624,1,09/27/06,09/28/06,C4329,1,POSITIV,R5
Kloaksvaber,10227,3,09/27/06,10/03/06,C4374,1,NEGATIV,R1
Kloaksvaber,10358,1,09/27/06,09/29/06,C4356,1,NEGATIV,NA
Kloaksvaber,10660,2,09/27/06,09/28/06,C4333,1,NEGATIV,R4
Kloaksvaber,10600,3,09/27/06,09/28/06,C4334,2,NEGATIV,R4
Kloaksvaber,10585,1,09/27/06,09/28/06,C4332,1,POSITIV,R6
Kloaksvaber,10121,6,09/27/06,09/28/06,C4328,1,POSITIV,R8
Kloaksvaber,10572,1,09/27/06,09/29/06,C4343,1,NEGATIV,R3
Kloaksvaber,10121,5,09/28/06,09/29/06,C4336,1,POSITIV,R8
Kloaksvaber,10575,1,09/28/06,09/29/06,C4337,1,POSITIV,R6
Kloaksvaber,10560,1,09/28/06,09/29/06,C4355,1,POSITIV,R8
Kloaksvaber,10156,4,09/28/06,09/29/06,C4352,2,POSITIV,NA
Kloaksvaber,10156,2,09/28/06,09/29/06,C4352,1,POSITIV,NA
Kloaksvaber,10227,1,09/28/06,10/03/06,C4375,1,POSITIV,R1
Kloaksvaber,10227,2,09/28/06,10/03/06,C4375,2,POSITIV,R1
Kloaksvaber,10250,2,09/28/06,09/29/06,C4346,1,POSITIV,R2
Kloaksvaber,10121,4,09/28/06,09/29/06,C4335,1,NEGATIV,R8
Kloaksvaber,10121,1,09/28/06,09/29/06,C4339,1,NEGATIV,R8
Kloaksvaber,10121,2,09/28/06,09/29/06,C4338,1,POSITIV,R8
Kloaksvaber,10191,1,09/28/06,09/29/06,C4357,1,NEGATIV,NA
Kloaksvaber,10102,2,09/28/06,09/29/06,C4340,1,POSITIV,R6
Kloaksvaber,10156,1,09/28/06,09/29/06,C4354,1,NEGATIV,NA
Kloaksvaber,10560,2,09/28/06,09/29/06,C4355,2,NEGATIV,R8
Kloaksvaber,10156,3,09/28/06,09/29/06,C4354,2,POSITIV,NA
Kloaksvaber,10281,1,09/28/06,10/03/06,C4372,1,POSITIV,R6
Kloaksvaber,10659,3,09/28/06,09/29/06,C4349,1,NEGATIV,R3
Kloaksvaber,10102,1,09/28/06,09/29/06,C4341,1,POSITIV,R6
Kloaksvaber,10281,2,09/28/06,10/03/06,C4371,1,POSITIV,R6
Kloaksvaber,10156,5,09/29/06,10/03/06,C4389,1,NEGATIV,NA
Kloaksvaber,10432,1,09/29/06,10/03/06,C4385,1,NEGATIV,R2
Kloaksvaber,10624,2,09/29/06,10/03/06,C4364,1,POSITIV,R5
Kloaksvaber,10659,4,09/29/06,10/03/06,C4387,1,NEGATIV,R3
Kloaksvaber,10215,1,09/29/06,10/03/06,C4365,1,NEGATIV,R8
Kloaksvaber,10634,1,09/29/06,10/03/06,C4388,1,NEGATIV,R2
Kloaksvaber,10193,8,09/29/06,10/03/06,C4378,1,POSITIV,R7
Kloaksvaber,10649,1,09/29/06,10/03/06,C4380,1,NEGATIV,R8
Kloaksvaber,10560,2,09/29/06,10/03/06,C4381,1,NEGATIV,R8
Kloaksvaber,10191,1,09/29/06,10/04/06,C4402,1,NEGATIV,NA
Kloaksvaber,10094,4,09/29/06,10/03/06,C4367,1,POSITIV,R7
Kloaksvaber,10629,2,09/29/06,10/03/06,C4383,1,POSITIV,R6
Kloaksvaber,10094,3,09/29/06,10/03/06,C4369,1,POSITIV,R7
Kloaksvaber,10094,2,09/29/06,10/03/06,C4370,1,POSITIV,R7
Kloaksvaber,10419,1,09/29/06,10/03/06,C4366,1,POSITIV,R1
Kloaksvaber,10419,2,09/29/06,10/03/06,C4368,1,POSITIV,R1
Kloaksvaber,10629,3,09/29/06,10/03/06,C4383,2,POSITIV,R6
Kloaksvaber,10312,3,10/02/06,10/03/06,C4379,1,NEGATIV,R8
Kloaksvaber,10191,1,10/02/06,10/04/06,C4403,1,NEGATIV,NA
Kloaksvaber,10008,1,10/02/06,10/03/06,C4382,1,POSITIV,R2
Kloaksvaber,10237,4,10/02/06,10/03/06,C4363,1,NEGATIV,R8
Kloaksvaber,10625,4,10/02/06,10/03/06,C4362,1,NEGATIV,R1
Kloaksvaber,10237,3,10/02/06,10/03/06,C4361,1,NEGATIV,R8
Kloaksvaber,10307,2,10/02/06,10/03/06,C4384,2,NEGATIV,R3
Kloaksvaber,10563,4,10/02/06,10/03/06,C4390,1,NEGATIV,R5
Kloaksvaber,10563,5,10/02/06,10/03/06,C4390,2,NEGATIV,R5
Kloaksvaber,10008,1,10/02/06,10/03/06,C4386,1,POSITIV,R2
Kloaksvaber,10420,1,10/02/06,10/03/06,C4373,1,NEGATIV,R5
Kloaksvaber,10428,1,10/02/06,10/04/06,C4399,1,NEGATIV,R8
Kloaksvaber,10420,2,10/02/06,10/10/06,C4464,1,NEGATIV,R5
Kloaksvaber,10404,1,10/02/06,10/03/06,C4360,1,NEGATIV,R1
Kloaksvaber,10307,1,10/02/06,10/03/06,C4384,1,NEGATIV,R3
Kloaksvaber,10485,3,10/03/06,10/05/06,C4419,1,NEGATIV,R5
Kloaksvaber,10537,3,10/03/06,10/04/06,C4406,3,POSITIV,R4
Kloaksvaber,10178,NA,10/03/06,10/04/06,C4400,1,POSITIV,NA
Kloaksvaber,10153,2,10/03/06,10/06/06,C4442,1,POSITIV,R3
Kloaksvaber,10485,2,10/03/06,10/05/06,C4420,1,NEGATIV,R5
Kloaksvaber,10402,2,10/03/06,10/10/06,C4462,1,NEGATIV,R1
Kloaksvaber,10428,2,10/03/06,10/04/06,C4397,1,NEGATIV,R8
Kloaksvaber,10537,1,10/03/06,10/04/06,C4406,1,NEGATIV,R4
Kloaksvaber,10428,3,10/03/06,10/04/06,C4398,1,NEGATIV,R8
Kloaksvaber,10537,2,10/03/06,10/04/06,C4406,2,NEGATIV,R4
Kloaksvaber,10312,4,10/03/06,10/04/06,C4405,1,NEGATIV,R8
Kloaksvaber,10214,1,10/03/06,10/06/06,C4441,1,NEGATIV,R5
Kloaksvaber,10625,3,10/03/06,10/04/06,C4396,1,POSITIV,R1
Kloaksvaber,10404,2,10/03/06,10/04/06,C4394,1,NEGATIV,R1
Kloaksvaber,10420,1,10/03/06,10/06/06,C4435,1,NEGATIV,R5
Kloaksvaber,10428,1,10/03/06,10/04/06,C4395,1,POSITIV,R8
Kloaksvaber,10153,3,10/03/06,10/06/06,C4442,2,POSITIV,R3
Kloaksvaber,10250,4,10/03/06,10/06/06,C4439,1,POSITIV,R2
Kloaksvaber,10250,3,10/03/06,10/06/06,C4440,1,POSITIV,R2
Kloaksvaber,10453,1,10/03/06,10/05/06,C4418,1,NEGATIV,R5
Kloaksvaber,10532,1,10/04/06,10/06/06,C4434,1,POSITIV,R4
Kloaksvaber,10610,1,10/04/06,10/05/06,C4411,1,NEGATIV,R5
Kloaksvaber,10005,1,10/04/06,10/06/06,C4443,1,POSITIV,R6
Kloaksvaber,10005,2,10/04/06,10/06/06,C4443,2,POSITIV,R6
Kloaksvaber,10131,2,10/04/06,10/05/06,C4417,1,NEGATIV,R3
Kloaksvaber,10245,2,10/04/06,10/06/06,C4432,1,POSITIV,R4
Kloaksvaber,10136,4,10/04/06,10/06/06,C4433,1,POSITIV,R4
Kloaksvaber,10402,2,10/04/06,10/06/06,C4436,1,NEGATIV,R1
Kloaksvaber,10485,2,10/04/06,10/06/06,C4427,1,NEGATIV,R5
Kloaksvaber,10191,1,10/04/06,10/06/06,C4428,1,NEGATIV,NA
Kloaksvaber,10610,2,10/04/06,10/05/06,C4413,1,NEGATIV,R5
Kloaksvaber,10625,2,10/04/06,10/05/06,C4416,1,NEGATIV,R1
Kloaksvaber,10131,3,10/04/06,10/05/06,C4415,1,NEGATIV,R3
Kloaksvaber,10131,4,10/04/06,10/05/06,C4412,1,NEGATIV,R3
Kloaksvaber,10554,1,10/04/06,10/10/06,C4466,1,POSITIV,R1
Kloaksvaber,10554,2,10/04/06,10/10/06,C4466,2,POSITIV,R1
Kloaksvaber,10621,1,10/04/06,10/06/06,C4437,1,NEGATIV,R1
Kloaksvaber,10532,2,10/04/06,10/06/06,C4434,2,POSITIV,R4
Kloaksvaber,10178,2,10/05/06,10/06/06,C4429,1,POSITIV,NA
Kloaksvaber,10596,3,10/05/06,10/10/06,C4465,1,POSITIV,R5
Kloaksvaber,10248,3,10/05/06,10/06/06,C4444,3,NEGATIV,R8
Kloaksvaber,10429,1,10/05/06,10/10/06,C4457,1,NEGATIV,R3
Kloaksvaber,10387,2,10/05/06,10/06/06,C4425,1,POSITIV,R1
Kloaksvaber,10119,2,10/05/06,10/06/06,C4421,1,NEGATIV,R2
Kloaksvaber,10245,3,10/05/06,10/06/06,C4431,2,POSITIV,R4
Kloaksvaber,10248,1,10/05/06,10/06/06,C4430,1,NEGATIV,R8
Kloaksvaber,10248,1,10/05/06,10/06/06,C4444,1,NEGATIV,R8
Kloaksvaber,10368,1,10/05/06,10/10/06,C4461,1,POSITIV,R1
Kloaksvaber,10245,1,10/05/06,10/06/06,C4431,1,POSITIV,R4
Kloaksvaber,10245,4,10/05/06,10/06/06,C4431,3,POSITIV,R4
Kloaksvaber,10119,1,10/05/06,10/06/06,C4424,1,NEGATIV,R2
Kloaksvaber,10245,5,10/05/06,10/06/06,C4431,4,POSITIV,R4
Kloaksvaber,10248,2,10/05/06,10/06/06,C4444,2,NEGATIV,R8
Kloaksvaber,10368,1,10/05/06,10/06/06,C4438,1,POSITIV,R1
Kloaksvaber,10636,1,10/05/06,10/06/06,C4422,1,POSITIV,R3
Kloaksvaber,10636,2,10/05/06,10/06/06,C4423,1,POSITIV,R3
Kloaksvaber,10387,1,10/05/06,10/06/06,C4426,1,POSITIV,R1
Kloaksvaber,10134,1,10/06/06,10/10/06,C4446,1,NEGATIV,R3
Kloaksvaber,10084,2,10/06/06,10/11/06,C4476,1,NEGATIV,R2
Kloaksvaber,10320,1,10/06/06,10/10/06,C4450,1,NEGATIV,NA
Kloaksvaber,10083,1,10/06/06,10/10/06,C4458,1,POSITIV,R2
Kloaksvaber,10084,1,10/06/06,10/11/06,C4475,1,POSITIV,R2
Kloaksvaber,10084,3,10/06/06,10/11/06,C4477,1,NEGATIV,R2
Kloaksvaber,10295,2,10/06/06,10/10/06,C4453,1,NEGATIV,R7
Kloaksvaber,10248,5,10/06/06,10/10/06,C4460,2,POSITIV,R8
Kloaksvaber,10119,3,10/06/06,10/11/06,C4474,1,POSITIV,R2
Kloaksvaber,10083,2,10/06/06,10/10/06,C4458,2,NEGATIV,R2
Kloaksvaber,10178,2,10/06/06,10/10/06,C4468,1,POSITIV,NA
Kloaksvaber,10091,1,10/06/06,10/10/06,C4448,1,NEGATIV,R3
Kloaksvaber,10610,3,10/06/06,10/11/06,C4473,1,POSITIV,R5
Kloaksvaber,10248,4,10/06/06,10/10/06,C4460,1,POSITIV,R8
Kloaksvaber,10091,2,10/06/06,10/10/06,C4456,1,NEGATIV,R3
Kloaksvaber,10295,1,10/06/06,10/10/06,C4445,1,NEGATIV,R7
Kloaksvaber,10279,2,10/09/06,10/10/06,C4455,1,POSITIV,R6
Kloaksvaber,10196,4,10/09/06,10/10/06,C4454,1,NEGATIV,R3
Kloaksvaber,10075,1,10/09/06,10/11/06,C4493,1,NEGATIV,R5
Kloaksvaber,10083,1,10/09/06,10/10/06,C4459,1,POSITIV,R2
Kloaksvaber,10086,2,10/09/06,10/13/06,C4526,1,NEGATIV,NA
Kloaksvaber,10561,1,10/09/06,10/10/06,C4447,1,POSITIV,R8
Kloaksvaber,10083,2,10/09/06,10/10/06,C4459,2,POSITIV,R2
Kloaksvaber,10320,2,10/09/06,10/10/06,C4451,1,NEGATIV,NA
Kloaksvaber,10248,5,10/09/06,10/10/06,C4452,1,POSITIV,R8
Kloaksvaber,10086,2,10/09/06,10/24/06,C4642,1,NEGATIV,NA
Kloaksvaber,10275,18,10/09/06,10/11/06,C4481,1,POSITIV,R6
Kloaksvaber,10186,1,10/09/06,10/11/06,C4483,1,POSITIV,R6
Kloaksvaber,10248,6,10/09/06,10/10/06,C4452,2,POSITIV,R8
Kloaksvaber,10196,2,10/09/06,10/10/06,C4449,1,NEGATIV,R3
Kloaksvaber,10086,1,10/09/06,10/10/06,C4463,1,NEGATIV,NA
Kloaksvaber,10186,2,10/09/06,10/11/06,C4484,1,POSITIV,R6
Kloaksvaber,10239,2,10/09/06,10/11/06,C4482,1,NEGATIV,R6
Kloaksvaber,10275,17,10/09/06,10/11/06,C4480,1,POSITIV,R6
Kloaksvaber,10239,1,10/09/06,10/11/06,C4478,1,NEGATIV,R6
Kloaksvaber,10178,1,10/09/06,10/10/06,C4467,1,POSITIV,NA
Kloaksvaber,10193,5,10/10/06,10/11/06,C4495,1,NEGATIV,R7
Kloaksvaber,10485,3,10/10/06,10/11/06,C4485,1,NEGATIV,R5
Kloaksvaber,10274,4,10/10/06,10/11/06,C4486,1,NEGATIV,R6
Kloaksvaber,10667,1,10/10/06,10/11/06,C4494,1,POSITIV,R4
Kloaksvaber,10250,6,10/10/06,10/13/06,C4530,1,POSITIV,R2
Kloaksvaber,10200,3,10/10/06,10/13/06,C4533,3,NEGATIV,R2
Kloaksvaber,10075,1,10/10/06,10/12/06,C4510,1,NEGATIV,R5
Kloaksvaber,10111,3,10/10/06,10/24/06,C4645,3,POSITIV,R5
Kloaksvaber,10597,1,10/10/06,10/11/06,C4496,1,POSITIV,R6
Kloaksvaber,10306,7,10/10/06,10/11/06,C4491,1,POSITIV,R3
Kloaksvaber,10315,8,10/10/06,10/11/06,C4487,1,NEGATIV,NA
Kloaksvaber,10178,3,10/10/06,10/14/06,C4539,1,POSITIV,NA
Kloaksvaber,10200,1,10/10/06,10/13/06,C4533,1,NEGATIV,R2
Kloaksvaber,10111,1,10/10/06,10/24/06,C4645,1,NEGATIV,R5
Kloaksvaber,10597,2,10/10/06,10/11/06,C4496,2,POSITIV,R6
Kloaksvaber,10597,1,10/10/06,10/13/06,C4528,1,POSITIV,R6
Kloaksvaber,10111,2,10/10/06,10/24/06,C4645,2,POSITIV,R5
Kloaksvaber,10196,3,10/10/06,10/13/06,C4523,1,NEGATIV,R3
Kloaksvaber,10178,2,10/10/06,10/14/06,C4537,1,POSITIV,NA
Kloaksvaber,10306,8,10/10/06,10/11/06,C4492,1,POSITIV,R3
Kloaksvaber,10096,3,10/10/06,10/11/06,C4488,1,POSITIV,R3
Kloaksvaber,10186,3,10/10/06,10/11/06,C4489,1,POSITIV,R6
Kloaksvaber,10075,2,10/10/06,10/12/06,C4511,1,POSITIV,R5
Kloaksvaber,10200,2,10/10/06,10/13/06,C4533,2,NEGATIV,R2
Kloaksvaber,10211,5,10/11/06,10/24/06,C4644,3,NEGATIV,R1
Kloaksvaber,10175,4,10/11/06,10/13/06,C4534,4,POSITIV,R2
Kloaksvaber,10306,3,10/11/06,10/12/06,C4507,1,POSITIV,R3
Kloaksvaber,10311,1,10/11/06,10/12/06,C4502,1,POSITIV,NA
Kloaksvaber,10075,2,10/11/06,10/13/06,C4520,1,POSITIV,R5
Kloaksvaber,10175,1,10/11/06,10/13/06,C4534,1,POSITIV,R2
Kloaksvaber,10211,1,10/11/06,10/24/06,C4644,1,NEGATIV,R1
Kloaksvaber,10211,3,10/11/06,10/12/06,C4503,1,NEGATIV,R1
Kloaksvaber,10211,3,10/11/06,10/13/06,C4531,1,NEGATIV,R1
Kloaksvaber,10178,2,10/11/06,10/14/06,C4538,1,POSITIV,NA
Kloaksvaber,10175,2,10/11/06,10/13/06,C4534,2,POSITIV,R2
Kloaksvaber,10306,5,10/11/06,10/12/06,C4508,1,POSITIV,R3
Kloaksvaber,10080,3,10/11/06,10/12/06,C4506,1,NEGATIV,R5
Kloaksvaber,10117,4,10/11/06,10/12/06,C4501,1,NEGATIV,R6
Kloaksvaber,10081,6,10/11/06,10/12/06,C4504,1,NEGATIV,R5
Kloaksvaber,10325,1,10/11/06,10/12/06,C4500,1,POSITIV,R8
Kloaksvaber,10211,2,10/11/06,10/24/06,C4644,2,NEGATIV,R1
Kloaksvaber,10175,3,10/11/06,10/13/06,C4534,3,POSITIV,R2
Kloaksvaber,10306,4,10/11/06,10/12/06,C4509,1,POSITIV,R3
Kloaksvaber,10250,5,10/12/06,10/13/06,C4529,1,POSITIV,R2
Kloaksvaber,10211,4,10/12/06,10/13/06,C4532,1,NEGATIV,R1
Kloaksvaber,10306,2,10/12/06,10/13/06,C4518,1,NEGATIV,R3
Kloaksvaber,10306,6,10/12/06,10/13/06,C4519,1,POSITIV,R3
Kloaksvaber,10178,3,10/12/06,10/14/06,C4540,1,POSITIV,NA
Kloaksvaber,10211,6,10/12/06,10/13/06,C4532,2,POSITIV,R1
Kloaksvaber,10137,1,10/12/06,10/13/06,C4524,1,POSITIV,R5
Kloaksvaber,10118,2,10/12/06,10/13/06,C4522,1,NEGATIV,R6
Kloaksvaber,10118,5,10/12/06,10/13/06,C4522,3,NEGATIV,R6
Kloaksvaber,10618,2,10/12/06,10/13/06,C4527,1,POSITIV,NA
Kloaksvaber,10118,3,10/12/06,10/13/06,C4522,2,NEGATIV,R6
Kloaksvaber,10081,5,10/12/06,10/13/06,C4515,1,NEGATIV,R5
Kloaksvaber,10194,1,10/12/06,10/17/06,C4553,1,NEGATIV,R5
Kloaksvaber,10306,1,10/12/06,10/13/06,C4517,1,POSITIV,R3
Kloaksvaber,10081,4,10/12/06,10/13/06,C4516,1,NEGATIV,R5
Kloaksvaber,10325,2,10/12/06,10/13/06,C4521,1,NEGATIV,R8
Kloaksvaber,10224,1,10/13/06,10/17/06,C4561,1,POSITIV,R5
Kloaksvaber,10244,5,10/13/06,10/17/06,C4566,4,POSITIV,R4
Kloaksvaber,10243,3,10/13/06,10/17/06,C4545,1,POSITIV,R3
Kloaksvaber,10243,5,10/13/06,10/17/06,C4547,1,POSITIV,R3
Kloaksvaber,10244,6,10/13/06,10/17/06,C4566,5,POSITIV,R4
Kloaksvaber,10535,1,10/13/06,10/17/06,C4557,1,NEGATIV,R1
Kloaksvaber,10244,1,10/13/06,10/17/06,C4566,1,NEGATIV,R4
Kloaksvaber,10224,2,10/13/06,10/17/06,C4561,2,POSITIV,R5
Kloaksvaber,10244,4,10/13/06,10/17/06,C4566,3,POSITIV,R4
Kloaksvaber,10243,4,10/13/06,10/17/06,C4544,1,POSITIV,R3
Kloaksvaber,10244,6,10/13/06,10/17/06,C4562,2,POSITIV,R4
Kloaksvaber,10244,2,10/13/06,10/17/06,C4566,2,NEGATIV,R4
Kloaksvaber,10178,3,10/13/06,10/17/06,C4554,1,POSITIV,NA
Kloaksvaber,10244,3,10/13/06,10/17/06,C4562,1,POSITIV,R4
Kloaksvaber,10243,2,10/13/06,10/17/06,C4546,1,NEGATIV,R3
Kloaksvaber,10243,1,10/13/06,10/17/06,C4543,1,NEGATIV,R3
Kloaksvaber,10388,2,10/16/06,10/17/06,C4559,2,POSITIV,R1
Kloaksvaber,10178,3,10/16/06,10/17/06,C4555,1,POSITIV,NA
Kloaksvaber,10411,1,10/16/06,10/17/06,C4556,1,NEGATIV,R1
Kloaksvaber,10388,1,10/16/06,10/17/06,C4559,1,POSITIV,R1
Kloaksvaber,10535,1,10/16/06,10/17/06,C4558,1,NEGATIV,R1
Kloaksvaber,10444,1,10/16/06,10/17/06,C4548,1,NEGATIV,R3
Kloaksvaber,10388,2,10/16/06,10/17/06,C4563,1,POSITIV,R1
Kloaksvaber,10302,15,10/16/06,10/17/06,C4571,1,POSITIV,R4
Kloaksvaber,10588,4,10/16/06,10/17/06,C4552,1,POSITIV,NA
Kloaksvaber,10240,1,10/16/06,10/17/06,C4550,1,POSITIV,R4
Kloaksvaber,10444,2,10/16/06,10/17/06,C4551,1,NEGATIV,R3
Kloaksvaber,10194,1,10/16/06,10/18/06,C4577,1,NEGATIV,R5
Kloaksvaber,10375,1,10/16/06,10/17/06,C4565,1,NEGATIV,R7
Kloaksvaber,10500,13,10/16/06,10/17/06,C4564,1,POSITIV,R4
Kloaksvaber,10375,2,10/16/06,10/17/06,C4565,2,NEGATIV,R7
Kloaksvaber,10471,8,10/17/06,10/19/06,C4592,1,NEGATIV,R5
Kloaksvaber,10609,3,10/17/06,10/18/06,C4573,1,NEGATIV,R2
Kloaksvaber,10501,10,10/17/06,10/18/06,C4580,1,NEGATIV,NA
Kloaksvaber,10338,1,10/17/06,10/18/06,C4579,1,POSITIV,R3
Kloaksvaber,10178,3,10/17/06,10/20/06,C4602,1,POSITIV,NA
Kloaksvaber,10338,1,10/17/06,10/20/06,C4611,1,POSITIV,R3
Kloaksvaber,10233,6,10/17/06,10/20/06,C4616,5,NEGATIV,R6
Kloaksvaber,10529,1,10/17/06,10/20/06,C4607,1,NEGATIV,R7
Kloaksvaber,10501,11,10/17/06,10/18/06,C4580,2,NEGATIV,NA
Kloaksvaber,10233,5,10/17/06,10/20/06,C4616,4,NEGATIV,R6
Kloaksvaber,10609,2,10/17/06,10/18/06,C4574,1,NEGATIV,R2
Kloaksvaber,10233,8,10/17/06,10/20/06,C4616,6,POSITIV,R6
Kloaksvaber,10609,4,10/17/06,10/18/06,C4576,1,NEGATIV,R2
Kloaksvaber,10501,14,10/17/06,10/18/06,C4580,3,NEGATIV,NA
Kloaksvaber,10143,1,10/17/06,10/18/06,C4575,1,POSITIV,R3
Kloaksvaber,10233,1,10/17/06,10/20/06,C4616,1,POSITIV,R6
Kloaksvaber,10233,3,10/17/06,10/20/06,C4616,2,NEGATIV,R6
Kloaksvaber,10233,4,10/17/06,10/20/06,C4616,3,NEGATIV,R6
