Materialeart,Jnr,Dyrnr,Chrnr,Epi.nr,Prvdato,Resultat,region
Kloaksvaber,B8637,1,10209,6,06/19/03,POS,R1
Kloaksvaber,B8638,1,10388,1,06/24/03,POS,R1
Kloaksvaber,B8639,1,10388,2,06/25/03,NEG,R1
Kloaksvaber,B8640,1,10383,2,06/24/03,POS,R1
Kloaksvaber,B8641,1,10383,3,06/24/03,POS,R1
Kloaksvaber,B8642,1,10467,1,06/24/03,POS,NA
Kloaksvaber,B8643,1,10467,1,06/25/03,POS,NA
Kloaksvaber,B8644,1,10467,2,06/26/03,NEG,NA
Kloaksvaber,B8645,1,10467,2,06/27/03,POS,NA
Kloaksvaber,B8646,1,10467,2,06/30/03,POS,NA
Kloaksvaber,B8647,1,10545,2,06/27/03,POS,NA
Kloaksvaber,B8648,1,10500,3,06/27/03,POS,R4
Kloaksvaber,B8649,1,10500,4,06/30/03,NEG,R4
Kloaksvaber,B8650,1,10302,5,06/30/03,POS,R4
Kloaksvaber,B8651,1,10501,8,06/30/03,POS,NA
Kloaksvaber,B8652,1,10646,1,06/27/03,POS,R8
Kloaksvaber,B8653,1,10486,1,06/27/03,POS,R8
Kloaksvaber,B8654,1,10543,1,06/30/03,POS,R7
Kloaksvaber,B8655,1,10543,2,06/30/03,POS,R7
Kloaksvaber,B8656,1,10545,1,06/27/03,POS,NA
Kloaksvaber,B8657,1,10545,2,06/27/03,POS,NA
Kloaksvaber,B8658,1,10156,1,06/30/03,NEG,NA
Kloaksvaber,B8659,1,10535,1,06/30/03,POS,R1
Kloaksvaber,B8660,1,10550,1,06/30/03,NEG,NA
Kloaksvaber,B8661,1,10543,2,06/30/03,POS,R7
Kloaksvaber,B8662,1,10423,1,06/27/03,POS,R1
Kloaksvaber,B8663,1,10246,2,07/01/03,NEG,R3
Kloaksvaber,B8664,1,10246,3,07/01/03,NEG,R3
Kloaksvaber,B8665,1,10501,6,07/01/03,POS,NA
Kloaksvaber,B8666,1,10501,7,07/01/03,POS,NA
Kloaksvaber,B8667,1,10501,9,07/01/03,POS,NA
Kloaksvaber,B8668,1,10520,2,07/02/03,POS,R4
Kloaksvaber,B8669,1,10520,3,07/02/03,POS,R4
Kloaksvaber,B8670,1,10520,4,07/02/03,POS,R4
Kloaksvaber,B8671,1,10156,2,07/02/03,NEG,NA
Kloaksvaber,B8672,1,10156,5,07/02/03,NEG,NA
Kloaksvaber,B8673,1,10402,1,06/26/03,POS,R1
Kloaksvaber,B8674,1,10403,1,06/30/03,POS,R1
Kloaksvaber,B8675,1,10100,1,07/02/03,POS,R1
Kloaksvaber,B8676,1,10451,7,07/01/03,NEG,R1
Kloaksvaber,B8677,1,10367,1,07/01/03,NEG,R1
Kloaksvaber,B8678,1,10367,2,06/30/03,POS,R1
Kloaksvaber,B8679,1,10178,1,07/03/03,NEG,NA
Kloaksvaber,B8680,1,10178,2,07/01/03,POS,NA
Kloaksvaber,B8681,1,10467,2,07/01/03,POS,NA
Kloaksvaber,B8682,1,10467,2,07/02/03,POS,NA
Kloaksvaber,B8683,1,10520,3,07/03/03,POS,R4
Kloaksvaber,B8684,1,10187,1,07/03/03,POS,R8
Kloaksvaber,B8685,1,10187,2,07/03/03,POS,R8
Kloaksvaber,B8686,1,10604,1,07/03/03,POS,R3
Kloaksvaber,B8687,1,10604,1,07/03/03,POS,R3
Kloaksvaber,B8688,1,10432,1,07/03/03,POS,R2
Kloaksvaber,B8689,1,10356,2,07/03/03,NEG,R2
Kloaksvaber,B8690,1,10356,3,07/03/03,POS,R2
Kloaksvaber,B8691,1,10246,1,07/01/03,NEG,R3
Kloaksvaber,B8692,1,10246,2,07/01/03,NEG,R3
Kloaksvaber,B8693,1,10246,3,07/01/03,NEG,R3
Kloaksvaber,B8694,1,10156,2,07/02/03,NEG,NA
Kloaksvaber,B8695,1,10156,3,07/02/03,NEG,NA
Kloaksvaber,B8696,1,10156,4,07/01/03,NEG,NA
Kloaksvaber,B8697,1,10520,1,07/01/03,POS,R4
Kloaksvaber,B8698,1,10520,2,07/02/03,POS,R4
Kloaksvaber,B8699,1,10429,1,07/07/03,POS,R3
Kloaksvaber,B8700,1,10604,2,07/04/03,NEG,R3
Kloaksvaber,B8701,1,10604,3,07/04/03,POS,R3
Kloaksvaber,B8702,1,10356,1,07/04/03,POS,R2
Kloaksvaber,B8703,1,10618,2,07/04/03,POS,NA
Kloaksvaber,B8704,1,10244,6,07/07/03,POS,R4
Kloaksvaber,B8705,1,10226,1,07/07/03,POS,NA
Kloaksvaber,B8706,1,10226,2,07/07/03,POS,NA
Kloaksvaber,B8708,1,10244,3,07/07/03,POS,R4
Kloaksvaber,B8709,1,10244,4,07/07/03,POS,R4
Kloaksvaber,B8710,1,10244,5,07/07/03,POS,R4
Kloaksvaber,B8711,1,10246,4,07/04/03,POS,R3
Kloaksvaber,B8712,1,10604,2,07/04/03,POS,R3
Kloaksvaber,B8713,1,10561,1,07/04/03,POS,R8
Kloaksvaber,B8714,1,10178,1,07/04/03,POS,NA
Kloaksvaber,B8715,1,10178,1,07/07/03,POS,NA
Kloaksvaber,B8716,1,10164,1,07/07/03,POS,R5
Kloaksvaber,B8717,1,10137,1,07/03/03,POS,R5
Kloaksvaber,B8718,1,10100,2,07/02/03,POS,R1
Kloaksvaber,B8719,1,10356,3,07/03/03,POS,R2
Kloaksvaber,B8720,1,10217,1,07/07/03,POS,R5
Kloaksvaber,B8721,1,10217,2,07/07/03,POS,R5
Kloaksvaber,B8722,1,10244,1,07/08/03,POS,R4
Kloaksvaber,B8723,1,10244,2,07/08/03,POS,R4
Kloaksvaber,B8724,1,10226,9,07/08/03,POS,NA
Kloaksvaber,B8725,1,10233,1,07/08/03,POS,R6
Kloaksvaber,B8726,1,10233,3,07/08/03,POS,R6
Kloaksvaber,B8727,1,10233,5,07/08/03,POS,R6
Kloaksvaber,B8728,1,10233,6,07/08/03,POS,R6
Kloaksvaber,B8729,1,10233,7,07/08/03,POS,R6
Kloaksvaber,B8730,1,10224,1,07/09/03,POS,R5
Kloaksvaber,B8731,1,10630,3,07/09/03,NEG,R6
Kloaksvaber,B8732,1,10233,8,07/09/03,POS,R6
Kloaksvaber,B8733,1,10129,2,07/09/03,POS,R7
Kloaksvaber,B8734,1,10097,1,07/09/03,NEG,NA
Kloaksvaber,B8735,1,10097,2,07/09/03,NEG,NA
Kloaksvaber,B8736,1,10005,1,07/10/03,POS,R6
Kloaksvaber,B8737,1,10005,2,07/10/03,POS,R6
Kloaksvaber,B8738,1,10377,1,07/09/03,POS,R5
Kloaksvaber,B8739,1,10596,3,07/10/03,POS,R5
Kloaksvaber,B8740,1,10190,1,07/10/03,POS,R3
Kloaksvaber,B8741,1,10584,1,07/08/03,POS,R7
Kloaksvaber,B8742,1,10584,2,07/08/03,POS,R7
Kloaksvaber,B8743,1,10224,1,07/09/03,POS,R5
Kloaksvaber,B8744,1,10224,2,07/09/03,POS,R5
Kloaksvaber,B8745,1,10233,2,07/08/03,POS,R6
Kloaksvaber,B8746,1,10233,4,07/08/03,POS,R6
Kloaksvaber,B8747,1,10233,6,07/08/03,POS,R6
Kloaksvaber,B8748,1,10141,4,07/10/03,NEG,R5
Kloaksvaber,B8749,1,10141,5,07/10/03,NEG,R5
Kloaksvaber,B8750,1,10129,1,07/10/03,POS,R7
Kloaksvaber,B8751,1,10129,2,07/10/03,POS,R7
Kloaksvaber,B8752,1,10129,3,07/10/03,POS,R7
Kloaksvaber,B8753,1,10178,2,07/08/03,POS,NA
Kloaksvaber,B8754,1,10178,2,07/09/03,POS,NA
Kloaksvaber,B8755,1,10178,3,07/08/03,POS,NA
Kloaksvaber,B8756,1,10178,3,07/10/03,POS,NA
Kloaksvaber,B8757,1,10420,1,07/09/03,POS,R5
Kloaksvaber,B8758,1,10420,2,07/10/03,POS,R5
Kloaksvaber,B8759,1,10596,3,07/10/03,POS,R5
Kloaksvaber,B8760,1,10386,1,07/08/03,POS,R1
Kloaksvaber,B8761,1,10142,1,07/09/03,POS,R5
Kloaksvaber,B8762,1,10164,2,07/08/03,POS,R5
Kloaksvaber,B8763,1,10384,1,07/14/03,NEG,R1
Kloaksvaber,B8764,1,10266,1,07/14/03,POS,R6
Kloaksvaber,B8765,1,10266,2,07/14/03,POS,R6
Kloaksvaber,B8766,1,10342,1,07/11/03,POS,R3
Kloaksvaber,B8767,1,10342,2,07/11/03,POS,R3
Kloaksvaber,B8768,1,10411,1,07/11/03,POS,R1
Kloaksvaber,B8769,1,10332,2,07/14/03,NEG,R3
Kloaksvaber,B8770,1,10332,3,07/14/03,NEG,R3
Kloaksvaber,B8771,1,10630,1,07/11/03,POS,R6
Kloaksvaber,B8772,1,10630,2,07/11/03,POS,R6
Kloaksvaber,B8773,1,10394,10,07/11/03,POS,R4
Kloaksvaber,B8774,1,10394,11,07/11/03,POS,R4
Kloaksvaber,B8775,1,10141,2,07/11/03,POS,R5
Kloaksvaber,B8776,1,10141,3,07/11/03,POS,R5
Kloaksvaber,B8777,1,10141,6,07/11/03,NEG,R5
Kloaksvaber,B8778,1,10332,1,07/14/03,NEG,R3
Kloaksvaber,B8779,1,10332,3,07/14/03,NEG,R3
Kloaksvaber,B8780,1,10438,2,07/14/03,NEG,R3
Kloaksvaber,B8781,1,10438,3,07/14/03,NEG,R3
Kloaksvaber,B8782,1,10178,3,07/11/03,POS,NA
Kloaksvaber,B8783,1,10178,3,07/14/03,POS,NA
Kloaksvaber,B8784,1,10300,12,07/15/03,POS,R4
Kloaksvaber,B8785,1,10300,13,07/15/03,POS,R4
Kloaksvaber,B8786,1,10532,1,07/15/03,POS,R4
Kloaksvaber,B8787,1,10666,2,07/16/03,NEG,R7
Kloaksvaber,B8788,1,10311,1,07/16/03,NEG,NA
Kloaksvaber,B8789,1,10328,2,07/16/03,POS,R8
Kloaksvaber,B8790,1,10389,1,07/17/03,NEG,R1
Kloaksvaber,B8791,1,10389,2,07/17/03,NEG,R1
Kloaksvaber,B8792,1,10111,1,07/16/03,POS,R5
Kloaksvaber,B8793,1,10621,1,07/16/03,POS,R1
Kloaksvaber,B8794,1,10185,2,07/16/03,POS,R5
Kloaksvaber,B8795,1,10390,1,07/15/03,NEG,R1
Kloaksvaber,B8796,1,10390,2,07/15/03,POS,R1
Kloaksvaber,B8797,1,10384,1,07/14/03,NEG,R1
Kloaksvaber,B8798,1,10384,2,07/14/03,POS,R1
Kloaksvaber,B8799,1,10389,1,07/17/03,NEG,R1
Kloaksvaber,B8800,1,10666,1,07/16/03,NEG,R7
Kloaksvaber,B8801,1,10532,2,07/15/03,POS,R4
Kloaksvaber,B8802,1,10390,1,07/15/03,NEG,R1
Kloaksvaber,B8803,1,10526,2,07/17/03,POS,R3
Kloaksvaber,B8804,1,10438,1,07/15/03,NEG,R3
Kloaksvaber,B8805,1,10185,1,07/16/03,POS,R5
Kloaksvaber,B8806,1,10185,2,07/16/03,POS,R5
Kloaksvaber,B8807,1,10328,1,07/17/03,POS,R8
Kloaksvaber,B8808,1,10335,1,07/17/03,POS,R4
Kloaksvaber,B8809,1,10335,2,07/17/03,POS,R4
Kloaksvaber,B8810,1,10178,3,07/15/03,POS,NA
Kloaksvaber,B8811,1,10178,3,07/16/03,POS,NA
Kloaksvaber,B8812,1,10615,2,07/15/03,POS,NA
Kloaksvaber,B8813,1,10615,2,07/17/03,POS,NA
Kloaksvaber,B8814,1,10615,2,07/18/03,POS,NA
Kloaksvaber,B8815,1,10615,2,07/21/03,POS,NA
Kloaksvaber,B8816,1,10562,1,07/21/03,POS,R8
Kloaksvaber,B8817,1,10562,2,07/21/03,NEG,R8
Kloaksvaber,B8818,1,10325,1,07/18/03,POS,R8
Kloaksvaber,B8819,1,10325,2,07/18/03,POS,R8
Kloaksvaber,B8820,1,10153,1,07/21/03,POS,R3
Kloaksvaber,B8821,1,10153,2,07/21/03,POS,R3
Kloaksvaber,B8822,1,10176,2,07/18/03,NEG,R3
Kloaksvaber,B8823,1,10667,1,07/18/03,POS,R4
Kloaksvaber,B8824,1,10337,1,07/21/03,POS,R3
Kloaksvaber,B8825,1,10083,2,07/21/03,POS,R2
Kloaksvaber,B8826,1,10204,2,07/18/03,POS,NA
Kloaksvaber,B8827,1,10204,3,07/18/03,POS,NA
Kloaksvaber,B8828,1,10083,1,07/21/03,POS,R2
Kloaksvaber,B8829,1,10083,2,07/21/03,POS,R2
Kloaksvaber,B8830,1,10181,1,07/18/03,POS,R3
Kloaksvaber,B8831,1,10619,3,07/21/03,POS,R5
Kloaksvaber,B8832,1,10441,1,07/21/03,NEG,R3
Kloaksvaber,B8833,1,10441,2,07/21/03,NEG,R3
Kloaksvaber,B8834,1,10176,1,07/18/03,NEG,R3
Kloaksvaber,B8835,1,10176,2,07/18/03,NEG,R3
Kloaksvaber,B8836,1,10204,1,07/22/03,POS,NA
Kloaksvaber,B8837,1,10204,2,07/22/03,POS,NA
Kloaksvaber,B8838,1,10204,3,07/22/03,POS,NA
Kloaksvaber,B8839,1,10153,3,07/22/03,POS,R3
Kloaksvaber,B8840,1,10153,4,07/22/03,POS,R3
Kloaksvaber,B8841,1,10574,1,07/23/03,POS,R6
Kloaksvaber,B8842,1,10320,1,07/23/03,POS,NA
Kloaksvaber,B8843,1,10320,2,07/23/03,POS,NA
Kloaksvaber,B8844,1,10111,2,07/21/03,POS,R5
Kloaksvaber,B8845,1,10111,3,07/21/03,POS,R5
Kloaksvaber,B8846,1,10241,1,07/23/03,POS,NA
Kloaksvaber,B8847,1,10619,1,07/22/03,POS,R5
Kloaksvaber,B8848,1,10619,2,07/22/03,POS,R5
Kloaksvaber,B8849,1,10619,4,07/22/03,POS,R5
Kloaksvaber,B8850,1,10660,2,07/24/03,POS,R4
Kloaksvaber,B8851,1,10562,1,07/24/03,POS,R8
Kloaksvaber,B8852,1,10562,2,07/24/03,POS,R8
Kloaksvaber,B8853,1,10250,1,07/22/03,POS,R2
Kloaksvaber,B8854,1,10250,2,07/22/03,POS,R2
Kloaksvaber,B8855,1,10250,3,07/22/03,POS,R2
Kloaksvaber,B8856,1,10250,4,07/22/03,POS,R2
Kloaksvaber,B8857,1,10250,5,07/23/03,POS,R2
Kloaksvaber,B8858,1,10250,6,07/23/03,POS,R2
Kloaksvaber,B8859,1,10196,1,07/23/03,POS,R3
Kloaksvaber,B8860,1,10196,2,07/24/03,NEG,R3
Kloaksvaber,B8861,1,10196,3,07/23/03,NEG,R3
Kloaksvaber,B8862,1,10196,4,07/24/03,POS,R3
Kloaksvaber,B8863,1,10619,1,07/22/03,POS,R5
Kloaksvaber,B8864,1,10574,1,07/23/03,POS,R6
Kloaksvaber,B8865,1,10208,4,07/24/03,POS,NA
Kloaksvaber,B8866,1,10134,1,07/24/03,NEG,R3
Kloaksvaber,B8867,1,10441,1,07/23/03,NEG,R3
Kloaksvaber,B8868,1,10441,2,07/24/03,NEG,R3
Kloaksvaber,B8869,1,10660,1,07/25/03,POS,R4
Kloaksvaber,B8870,1,10253,1,07/25/03,POS,R2
Kloaksvaber,B8871,1,10210,1,07/28/03,POS,NA
Kloaksvaber,B8872,1,10193,2,07/25/03,POS,R7
Kloaksvaber,B8873,1,10193,5,07/25/03,POS,R7
Kloaksvaber,B8874,1,10175,1,07/28/03,POS,R2
Kloaksvaber,B8875,1,10175,2,07/28/03,POS,R2
Kloaksvaber,B8876,1,10175,3,07/28/03,POS,R2
Kloaksvaber,B8877,1,10175,4,07/28/03,POS,R2
Kloaksvaber,B8878,1,10193,5,07/25/03,POS,R7
Kloaksvaber,B8879,1,10175,1,07/28/03,POS,R2
Kloaksvaber,B8880,1,10375,1,07/28/03,POS,R7
Kloaksvaber,B8881,1,10375,2,07/28/03,POS,R7
Kloaksvaber,B8882,1,10327,1,07/25/03,POS,R8
Kloaksvaber,B8883,1,10327,2,07/25/03,POS,R8
Kloaksvaber,B8884,1,10615,2,07/22/03,POS,NA
Kloaksvaber,B8885,1,10615,NA,07/23/03,POS,NA
Kloaksvaber,B8886,1,10491,1,07/22/03,POS,NA
Kloaksvaber,B8887,1,10491,1,07/24/03,POS,NA
Kloaksvaber,B8888,1,10491,1,07/25/03,POS,NA
Kloaksvaber,B8889,1,10491,1,07/28/03,POS,NA
Kloaksvaber,B8890,1,10537,1,07/29/03,POS,R4
Kloaksvaber,B8891,1,10537,2,07/29/03,POS,R4
Kloaksvaber,B8892,1,10136,3,07/29/03,POS,R4
Kloaksvaber,B8893,1,10136,4,07/29/03,POS,R4
Kloaksvaber,B8894,1,10324,3,07/29/03,POS,R8
Kloaksvaber,B8895,1,10634,1,07/30/03,POS,R2
Kloaksvaber,B8896,1,10324,6,07/30/03,POS,R8
Kloaksvaber,B8897,1,10172,1,07/30/03,POS,NA
Kloaksvaber,B8898,1,10600,2,07/30/03,POS,R4
Kloaksvaber,B8899,1,10600,3,07/30/03,POS,R4
Kloaksvaber,B8900,1,10227,1,07/30/03,POS,R1
Kloaksvaber,B8901,1,10086,1,07/29/03,POS,NA
Kloaksvaber,B8902,1,10086,2,07/29/03,POS,NA
Kloaksvaber,B8903,1,10241,2,07/23/03,POS,NA
Kloaksvaber,B8904,1,10241,3,07/23/03,POS,NA
Kloaksvaber,B8905,1,10241,4,07/23/03,POS,NA
Kloaksvaber,B8906,1,10208,1,07/24/03,POS,NA
Kloaksvaber,B8907,1,10208,2,07/24/03,POS,NA
Kloaksvaber,B8908,1,10208,3,07/24/03,POS,NA
Kloaksvaber,B8909,1,10208,4,07/24/03,POS,NA
Kloaksvaber,B8910,1,10210,1,07/28/03,POS,NA
Kloaksvaber,B8911,1,10210,2,07/28/03,POS,NA
Kloaksvaber,B8912,1,10210,3,07/28/03,POS,NA
Kloaksvaber,B8913,1,10210,4,07/28/03,POS,NA
Kloaksvaber,B8914,1,10210,5,07/28/03,POS,NA
Kloaksvaber,B8915,1,10205,1,07/29/03,POS,R2
Kloaksvaber,B8916,1,10086,2,07/29/03,POS,NA
Kloaksvaber,B8917,1,10634,1,07/30/03,NEG,R2
Kloaksvaber,B8918,1,10537,2,07/29/03,POS,R4
Kloaksvaber,B8919,1,10449,1,07/31/03,POS,R5
Kloaksvaber,B8920,1,10279,2,07/31/03,POS,R6
Kloaksvaber,B8921,1,10381,1,07/29/03,POS,R1
Kloaksvaber,B8922,1,10585,1,07/31/03,NEG,R6
Kloaksvaber,B8923,1,10307,1,07/31/03,POS,R3
Kloaksvaber,B8924,1,10307,2,07/31/03,POS,R3
Kloaksvaber,B8925,1,10362,1,07/30/03,POS,R2
Kloaksvaber,B8926,1,10362,2,07/30/03,POS,R2
Kloaksvaber,B8927,1,10295,1,07/29/03,POS,R7
Kloaksvaber,B8928,1,10295,2,07/29/03,POS,R7
Kloaksvaber,B8929,1,10632,1,07/31/03,POS,R6
Kloaksvaber,B8930,1,10172,2,07/31/03,POS,NA
Kloaksvaber,B8931,1,10172,3,07/31/03,POS,NA
Kloaksvaber,B8932,1,10172,4,07/31/03,POS,NA
Kloaksvaber,B8933,1,10172,5,07/31/03,POS,NA
Kloaksvaber,B8934,1,10491,1,07/29/03,POS,NA
Kloaksvaber,B8935,1,10491,1,07/30/03,POS,NA
Kloaksvaber,B8936,1,10491,2,07/29/03,POS,NA
Kloaksvaber,B8937,1,10491,2,07/31/03,POS,NA
Kloaksvaber,B8938,1,10207,1,08/04/03,NEG,R5
Kloaksvaber,B8939,1,10227,2,08/01/03,NEG,R1
Kloaksvaber,B8940,1,10033,2,08/04/03,NEG,R3
Kloaksvaber,B8941,1,10563,4,08/01/03,POS,R5
Kloaksvaber,B8942,1,10563,5,08/01/03,POS,R5
Kloaksvaber,B8943,1,10171,1,08/04/03,POS,R5
Kloaksvaber,B8944,1,10171,2,08/04/03,POS,R5
Kloaksvaber,B8945,1,10171,3,08/04/03,POS,R5
Kloaksvaber,B8946,1,10171,4,08/04/03,POS,R5
Kloaksvaber,B8947,1,10560,1,08/04/03,POS,R8
Kloaksvaber,B8948,1,10227,2,08/01/03,NEG,R1
Kloaksvaber,B8949,1,10331,1,08/01/03,POS,R6
Kloaksvaber,B8950,1,10033,2,08/04/03,POS,R3
Kloaksvaber,B8951,1,10295,1,08/01/03,POS,R7
Kloaksvaber,B8952,1,10295,2,08/01/03,POS,R7
Kloaksvaber,B8953,1,10307,2,08/04/03,POS,R3
Kloaksvaber,B8954,1,10659,3,08/04/03,POS,R3
Kloaksvaber,B8955,1,10659,4,08/04/03,POS,R3
Kloaksvaber,B8956,1,10368,1,07/30/03,NEG,R1
Kloaksvaber,B8957,1,10632,1,07/31/03,POS,R6
Kloaksvaber,B8958,1,10554,1,07/31/03,POS,R1
Kloaksvaber,B8959,1,10554,2,07/31/03,POS,R1
Kloaksvaber,B8960,1,10209,1,08/05/03,POS,R1
Kloaksvaber,B8961,1,10209,3,08/05/03,POS,R1
Kloaksvaber,B8962,1,10209,4,08/06/03,POS,R1
Kloaksvaber,B8963,1,10209,6,08/04/03,POS,R1
Kloaksvaber,B8964,1,10191,1,08/05/03,POS,NA
Kloaksvaber,B8965,1,10491,2,08/01/03,POS,NA
Kloaksvaber,B8966,1,10491,2,08/04/03,POS,NA
Kloaksvaber,B8967,1,10491,2,08/05/03,POS,NA
Kloaksvaber,B8968,1,10307,1,08/05/03,POS,R3
Kloaksvaber,B8969,1,10529,2,08/05/03,POS,R7
Kloaksvaber,B8970,1,10560,2,08/05/03,POS,R8
Kloaksvaber,B8971,1,10252,1,08/06/03,POS,R3
Kloaksvaber,B8972,1,10252,2,08/06/03,POS,R3
Kloaksvaber,B8973,1,10127,4,08/06/03,POS,R4
Kloaksvaber,B8974,1,10127,5,08/06/03,POS,R4
Kloaksvaber,B8975,1,10127,6,08/06/03,NEG,R4
Kloaksvaber,B8976,1,10033,1,08/05/03,POS,R3
Kloaksvaber,B8977,1,10165,1,08/07/03,POS,R5
Kloaksvaber,B8978,1,10659,3,08/07/03,POS,R3
Kloaksvaber,B8979,1,10372,2,08/07/03,POS,R5
Kloaksvaber,B8980,1,10209,5,08/06/03,POS,R1
Kloaksvaber,B8981,1,10529,1,08/05/03,POS,R7
Kloaksvaber,B8982,1,10529,1,08/05/03,POS,R7
Kloaksvaber,B8983,1,10219,2,08/06/03,POS,R3
Kloaksvaber,B8984,1,10219,3,08/06/03,POS,R3
Kloaksvaber,B8985,1,10076,1,08/07/03,POS,R5
Kloaksvaber,B8986,1,10076,2,08/07/03,POS,R5
Kloaksvaber,B8987,1,10076,3,08/07/03,NEG,R5
Kloaksvaber,B8988,1,10252,2,08/06/03,POS,R3
Kloaksvaber,B8989,1,10252,3,08/06/03,POS,R3
Kloaksvaber,B8990,1,10252,4,08/05/03,POS,R3
Kloaksvaber,B8991,1,10252,5,08/05/03,POS,R3
Kloaksvaber,B8992,1,10649,1,08/07/03,POS,R8
Kloaksvaber,B8993,1,10193,8,08/07/03,POS,R7
Kloaksvaber,B8994,1,10659,3,08/07/03,POS,R3
Kloaksvaber,B8995,1,10659,4,08/07/03,POS,R3
Kloaksvaber,B8996,1,10550,1,08/11/03,POS,NA
Kloaksvaber,B8997,1,10435,1,08/11/03,POS,R2
Kloaksvaber,B8998,1,10566,1,08/11/03,POS,R3
Kloaksvaber,B8999,1,10076,2,08/08/03,NEG,R5
Kloaksvaber,B9000,1,10545,2,08/08/03,NEG,NA
Kloaksvaber,B9001,1,10603,1,08/11/03,POS,R3
Kloaksvaber,B9002,1,10603,2,08/11/03,POS,R3
Kloaksvaber,B9003,1,10352,1,08/08/03,POS,R1
Kloaksvaber,B9004,1,10352,2,08/08/03,POS,R1
Kloaksvaber,B9005,1,10603,4,08/11/03,POS,R3
Kloaksvaber,B9006,1,10486,1,08/08/03,POS,R8
Kloaksvaber,B9007,1,10545,1,08/08/03,NEG,NA
Kloaksvaber,B9008,1,10545,2,08/08/03,NEG,NA
Kloaksvaber,B9009,1,10543,1,08/11/03,POS,R7
Kloaksvaber,B9010,1,10543,2,08/11/03,POS,R7
Kloaksvaber,B9011,1,10248,1,08/11/03,NEG,R8
Kloaksvaber,B9012,1,10248,2,08/11/03,NEG,R8
Kloaksvaber,B9013,1,10248,3,08/11/03,NEG,R8
Kloaksvaber,B9014,1,10248,4,08/11/03,POS,R8
Kloaksvaber,B9015,1,10491,2,08/06/03,POS,NA
Kloaksvaber,B9016,1,10615,1,08/08/03,POS,NA
Kloaksvaber,B9017,1,10191,1,08/11/03,POS,NA
Kloaksvaber,B9018,1,10191,1,08/07/03,POS,NA
Kloaksvaber,B9019,1,10211,4,08/12/03,POS,R1
Kloaksvaber,B9020,1,10140,1,08/12/03,POS,R4
Kloaksvaber,B9021,1,10140,3,08/12/03,POS,R4
Kloaksvaber,B9022,1,10248,4,08/12/03,POS,R8
Kloaksvaber,B9023,1,10248,5,08/12/03,POS,R8
Kloaksvaber,B9024,1,10248,6,08/12/03,POS,R8
Kloaksvaber,B9025,1,10668,1,08/11/03,POS,NA
Kloaksvaber,B9026,1,10383,2,08/06/03,POS,R1
Kloaksvaber,B9027,1,10383,3,08/06/03,POS,R1
Kloaksvaber,B9028,1,10402,1,08/11/03,POS,R1
Kloaksvaber,B9029,1,10372,1,08/05/03,POS,R5
Kloaksvaber,B9030,1,10209,2,08/05/03,POS,R1
Kloaksvaber,B9031,1,10165,1,08/07/03,POS,R5
Kloaksvaber,B9032,1,10165,2,08/07/03,POS,R5
Kloaksvaber,B9033,1,10165,3,08/07/03,POS,R5
Kloaksvaber,B9034,1,10597,1,08/13/03,POS,R6
Kloaksvaber,B9035,1,10597,2,08/13/03,POS,R6
Kloaksvaber,B9036,1,10140,2,08/13/03,POS,R4
Kloaksvaber,B9037,1,10140,3,08/13/03,POS,R4
Kloaksvaber,B9038,1,10211,1,08/13/03,POS,R1
Kloaksvaber,B9039,1,10211,5,08/13/03,POS,R1
Kloaksvaber,B9040,1,10211,6,08/13/03,POS,R1
Kloaksvaber,B9041,1,10543,1,08/14/03,POS,R7
Kloaksvaber,B9042,1,10423,1,08/14/03,POS,R1
Kloaksvaber,B9043,1,10535,1,08/14/03,NEG,R1
Kloaksvaber,B9044,1,10341,1,08/13/03,POS,R3
Kloaksvaber,B9045,1,10338,1,08/13/03,POS,R3
Kloaksvaber,B9046,1,10033,3,08/12/03,POS,R3
Kloaksvaber,B9047,1,10302,5,08/13/03,POS,R4
Kloaksvaber,B9048,1,10500,3,08/13/03,POS,R4
Kloaksvaber,B9049,1,10500,4,08/13/03,POS,R4
Kloaksvaber,B9050,1,10501,8,08/14/03,POS,NA
Kloaksvaber,B9051,1,10501,9,08/14/03,NEG,NA
Kloaksvaber,B9052,1,10211,2,08/12/03,POS,R1
Kloaksvaber,B9053,1,10193,3,08/12/03,POS,R7
Kloaksvaber,B9054,1,10193,4,08/12/03,POS,R7
Kloaksvaber,B9055,1,10211,5,08/12/03,POS,R1
Kloaksvaber,B9056,1,10211,6,08/13/03,POS,R1
Kloaksvaber,B9057,1,10543,1,08/14/03,POS,R7
Kloaksvaber,B9058,1,10543,2,08/14/03,POS,R7
Kloaksvaber,B9059,1,10650,1,08/14/03,POS,R8
Kloaksvaber,B10204,1,10383,2,01/07/04,NEG,R1
Kloaksvaber,B10205,1,10383,3,01/06/04,NEG,R1
Kloaksvaber,B10206,1,10217,1,01/06/04,POS,R5
Kloaksvaber,B10207,1,10217,2,01/06/04,POS,R5
Kloaksvaber,B10208,1,10241,3,01/05/04,NEG,NA
Kloaksvaber,B10209,1,10241,4,01/05/04,NEG,NA
Kloaksvaber,B10210,1,10367,1,01/07/04,NEG,R1
Kloaksvaber,B10211,1,10367,2,01/08/04,NEG,R1
Kloaksvaber,B10188,1,10328,2,01/08/04,NEG,R8
Kloaksvaber,B10183,1,10491,1,01/06/04,NEG,NA
Kloaksvaber,B10184,1,10491,1,01/08/04,NEG,NA
